est,fol,pid,sex,age,id1,id2,id3,id4,id5,id6,id7,id8,id9
160000,156,160156,1,26,3,4,3,4,4,4,3,4,4
160000,157,160157,1,30,2,2,4,4,3,4,4,4,4
160000,158,160158,0,23,3,3,2,4,4,3,3,4,3
160000,159,160159,0,25,2,3,2,3,3,3,3,3,3
160000,160,160160,1,30,2,2,2,2,2,2,2,2,2
160000,161,160161,1,33,3,3,2,4,4,4,3,4,4
160000,162,160162,1,25,4,4,3,4,4,2,4,4,4
160000,163,160163,1,32,2,1,4,5,4,4,4,4,4
160000,164,160164,1,32,4,4,3,4,4,4,4,3,4
160000,165,160165,1,60,4,4,5,5,5,5,5,4,4
160000,166,160166,1,27,3,5,4,5,5,3,4,5,5
160000,167,160167,1,38,2,4,3,5,5,5,5,5,5
160000,168,160168,1,49,1,4,5,5,5,5,4,5,5
160000,169,160169,0,23,1,3,1,1,1,1,1,1,1
160000,170,160170,1,22,2,3,4,5,4,3,4,4,4
160000,171,160171,1,53,5,5,2,5,5,5,5,4,5
160000,172,160172,1,51,4,4,4,5,4,5,5,3,5
160000,173,160173,0,28,4,5,3,4,5,5,5,5,5
160000,174,160174,1,60,5,5,5,5,5,5,5,5,5
160000,175,160175,1,26,3,4,3,5,4,5,4,4,5
160000,176,160176,0,26,3,3,3,5,5,5,5,5,5
160000,177,160177,0,26,3,4,1,4,4,3,4,4,3
160000,178,160178,1,57,3,4,4,4,4,5,4,5,5
160000,179,160179,1,21,3,4,3,4,4,4,4,4,4
160000,180,160180,0,24,1,3,4,5,4,5,5,5,5
160000,181,160181,1,23,3,3,4,4,4,5,3,3,3
160000,182,160182,1,25,5,5,4,4,4,4,4,4,4
160000,183,160183,1,28,2,1,1,5,4,5,2,5,3
160000,184,160184,1,18,3,3,1,1,5,3,5,5,5
160000,185,160185,1,35,4,5,1,5,5,5,5,5,5
160000,186,160186,1,26,3,4,3,4,4,4,4,4,5
160000,187,160187,1,24,4,3,4,5,5,5,4,5,5
160000,188,160188,1,29,3,2,4,5,4,3,4,5,5
160000,189,160189,1,33,3,3,3,5,4,5,5,5,5
160000,190,160190,1,29,2,4,4,5,4,4,4,5,5
160000,191,160191,1,27,2,4,3,4,3,5,5,4,5
160000,192,160192,1,27,3,4,3,4,4,5,4,4,4
160000,193,160193,0,34,2,1,3,5,3,3,4,4,3
160000,194,160194,1,30,3,5,4,5,4,5,5,5,5
160000,195,160195,1,38,5,5,5,5,5,5,5,5,5
160000,196,160196,1,27,3,4,4,4,3,3,3,3,3
160000,197,160197,1,27,3,5,4,5,5,5,5,5,5
160000,198,160198,0,25,3,3,3,3,3,3,3,4,3
160000,199,160199,0,26,2,3,3,2,3,2,2,3,2
160000,200,160200,0,24,5,4,3,5,5,3,5,5,5
160000,201,160201,0,24,3,4,2,3,1,3,2,1,3
160000,202,160202,1,19,3,5,3,5,5,5,5,5,5
160000,203,160203,0,19,5,5,1,1,5,3,5,5,5
160000,204,160204,1,50,4,4,4,5,5,5,5,5,5
160000,205,160205,0,22,4,2,2,5,4,2,4,5,5
160000,206,160206,1,22,3,5,2,5,4,5,5,4,5
160000,207,160207,0,26,4,3,2,4,2,1,3,5,2
160000,208,160208,0,22,3,4,4,5,3,3,4,4,4
160000,209,160209,1,19,3,4,1,3,2,3,3,3,1
160000,210,160210,1,23,2,3,2,2,2,1,4,1,1
160000,211,160211,0,20,2,3,3,2,3,4,3,3,3
160000,212,160212,1,28,3,4,2,3,3,5,4,4,4
160000,213,160213,1,28,4,4,3,4,4,4,4,5,5
160000,214,160214,0,26,3,3,1,1,1,5,3,5,3
160000,215,160215,0,25,1,5,1,5,4,1,4,4,3
160000,216,160216,1,48,2,4,4,5,4,4,4,5,5
160000,217,160217,0,45,2,5,3,5,5,5,5,5,5
160000,218,160218,0,21,3,5,4,4,4,3,3,4,4
160000,219,160219,2,39,2,3,4,3,3,3,2,3,4
160000,220,160220,1,19,3,4,3,4,4,4,4,4,5
160000,221,160221,1,26,3,4,2,3,3,4,4,4,3
160000,222,160222,1,47,1,5,3,5,5,5,3,4,5
160000,223,160223,1,33,5,5,4,3,5,5,5,5,5
160000,224,160224,1,34,4,2,4,4,5,5,5,5,5
160000,225,160225,0,24,3,4,3,4,3,4,3,5,4
160000,226,160226,1,24,4,4,4,4,4,4,4,4,4
160000,227,160227,1,53,5,5,5,5,5,5,5,5,5
160000,228,160228,0,46,3,4,4,4,4,4,4,4,4
160000,229,160229,1,50,2,2,2,5,5,2,5,5,4
160000,230,160230,0,55,3,5,4,5,5,3,4,5,4
160000,231,160231,1,40,1,5,3,5,3,3,3,3,3
160000,232,160232,1,47,4,4,4,4,5,4,4,4,4
160000,233,160233,0,39,5,3,5,5,4,2,3,5,5
160000,234,160234,1,22,3,5,2,4,2,2,4,4,4
160000,235,160235,0,22,1,1,2,2,1,3,3,4,3
160000,236,160236,1,22,3,1,1,3,3,1,3,3,3
160000,237,160237,1,22,1,3,2,3,2,3,3,3,3
160000,238,160238,1,22,2,3,2,3,3,2,4,4,3
160000,239,160239,1,22,3,2,2,5,2,3,5,3,4
160000,240,160240,1,25,3,4,3,4,4,4,4,4,5
160000,241,160241,1,34,3,3,3,4,4,1,4,4,1
160000,242,160242,1,29,2,4,2,4,3,2,3,4,4
160000,243,160243,1,28,2,5,3,4,4,4,4,5,4
160000,244,160244,1,31,2,1,2,5,4,3,2,4,3
160000,245,160245,1,27,2,5,5,5,5,3,5,5,5
160000,246,160246,1,27,2,4,4,5,4,2,3,4,5
160000,247,160247,0,30,3,3,1,3,1,1,3,3,3
160000,248,160248,1,26,3,2,2,4,3,3,3,4,4
160000,249,160249,1,31,3,4,2,4,4,4,4,4,4
160000,250,160250,0,22,3,1,1,3,1,3,3,3,1
160000,251,160251,1,20,3,4,3,4,4,4,4,4,4
160000,252,160252,0,23,3,4,4,4,4,4,3,4,4
160000,253,160253,0,32,1,1,1,1,1,1,1,1,1
160000,254,160254,0,28,1,4,1,1,1,5,4,5,1
160000,255,160255,0,22,3,4,3,4,4,4,4,4,4
160000,256,160256,1,23,2,4,3,4,4,2,3,4,4
160000,257,160257,0,21,3,2,3,4,4,4,4,4,4
160000,258,160258,0,24,1,3,1,1,2,4,3,3,1
160000,259,160259,0,21,3,3,2,3,4,3,3,4,4
160000,260,160260,1,21,2,4,3,5,3,5,4,5,3
160000,261,160261,0,26,2,3,4,5,4,5,4,5,3
160000,262,160262,1,21,3,4,2,4,3,5,5,5,4
160000,263,160263,0,21,1,2,1,1,2,3,3,4,3
160000,264,160264,1,21,4,3,3,4,4,3,4,4,4
160000,265,160265,1,21,4,5,3,5,3,3,4,5,4
160000,266,160266,1,21,3,4,4,4,3,4,4,5,5
160000,267,160267,0,20,2,4,2,4,4,4,4,4,4
160000,268,160268,1,25,2,4,3,2,3,2,3,4,3
160000,269,160269,1,27,3,4,2,4,2,2,2,3,3
160000,270,160270,1,25,5,4,4,5,5,5,5,5,5
160000,271,160271,1,27,3,3,3,3,3,3,3,3,3
160000,272,160272,1,23,2,3,2,4,4,3,4,4,4
160000,273,160273,0,23,1,1,3,3,4,2,4,2,3
160000,274,160274,1,30,3,4,2,4,3,4,3,4,4
160000,275,160275,1,25,2,2,3,4,4,4,4,4,4
160000,276,160276,0,27,2,3,2,2,1,3,3,4,3
160000,277,160277,1,19,3,3,2,3,3,3,4,5,3
160000,278,160278,1,20,4,4,3,5,5,5,5,5,5
160000,279,160279,0,19,2,3,3,5,4,3,2,4,4
160000,280,160280,0,20,3,3,3,3,3,3,3,3,3
160000,281,160281,0,20,5,5,3,3,4,4,3,5,3
160000,282,160282,0,17,3,3,4,5,2,4,4,5,5
160000,283,160283,1,21,3,5,4,5,5,5,5,5,5
160000,284,160284,0,19,4,4,2,4,3,3,4,5,4
160000,285,160285,0,19,3,4,2,4,4,4,5,5,5
160000,286,160286,1,20,3,3,3,4,4,3,3,3,3
160000,287,160287,1,23,1,1,1,5,3,3,1,1,1
160000,288,160288,1,20,3,2,2,3,4,5,4,4,3
160000,289,160289,0,23,1,1,1,1,1,1,1,1,1
160000,290,160290,0,22,2,4,2,4,3,3,3,4,3
160000,291,160291,0,23,1,4,3,3,3,4,3,3,4
160000,292,160292,0,23,1,2,2,2,2,3,3,3,3
160000,293,160293,0,22,2,4,1,4,3,3,3,3,3
160000,297,160297,1,23,5,5,5,5,1,1,5,1,5
160000,298,160298,0,24,1,3,3,3,4,3,3,5,4
160000,299,160299,1,23,3,4,2,3,2,3,2,4,2
160000,300,160300,1,25,1,4,2,4,3,3,3,3,3
160000,301,160301,1,18,3,5,3,5,4,5,4,4,4
160000,302,160302,0,21,4,5,5,5,4,5,5,4,5
160000,303,160303,0,26,3,4,3,3,4,2,4,5,3
160000,304,160304,1,19,4,5,4,5,5,5,5,5,5
160000,305,160305,1,19,3,5,4,4,4,4,4,4,5
160000,306,160306,1,19,3,3,3,4,3,3,3,3,4
160000,307,160307,1,18,5,3,1,5,5,5,3,5,5
160000,308,160308,0,19,3,4,3,3,3,3,3,4,3
160000,309,160309,1,20,1,1,1,3,3,1,3,4,4
160000,310,160310,1,21,2,2,1,2,1,2,2,4,3
160000,311,160311,1,18,3,4,2,3,3,3,3,5,2
160000,312,160312,0,18,2,2,2,3,2,3,2,3,2
160000,313,160313,0,18,4,5,5,5,4,5,5,5,5
160000,314,160314,0,20,3,4,3,5,4,3,4,4,3
160000,315,160315,1,20,3,3,3,4,3,3,4,4,3
160000,316,160316,1,18,3,5,4,5,4,3,5,5,4
